game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2012020061,19,away,LOSS,REG,Ken Hitchcock,2,8,21,8,3,0,45,8,5
2014021186,29,away,WIN,OT,Todd Richards,3,8,21,6,3,0,40,8,5
2014020261,52,away,WIN,OT,Paul Maurice,3,6,30,21,8,0,45.2,7,2
2013021158,27,home,TIE,SO,Dave Tippett,2,6,29,2,2,1,60.3,2,7
2014020646,4,home,LOSS,REG,Craig Berube,0,7,58,23,4,0,50.9,4,4
2013020936,9,away,LOSS,REG,Paul MacLean,1,7,11,23,5,0,47.1,2,9
2012030324,16,away,WIN,REG,Joel Quenneville,3,7,17,6,4,0,44.2,3,4
2016020497,5,away,LOSS,REG,Mike Sullivan,1,6,12,17,3,0,39.3,6,6
2017020805,54,away,LOSS,REG,Gerard Gallant,2,7,16,4,1,1,57.8,11,10
2016020494,22,away,WIN,REG,Todd McLellan,3,5,29,47,3,1,45.3,2,1
2015020546,18,away,WIN,OT,Peter Laviolette,3,8,34,6,3,0,52.6,1,3
2013020903,1,away,WIN,REG,Peter DeBoer,4,8,20,11,8,4,51.4,7,5
2013020323,5,away,WIN,REG,Dan Bylsma,2,10,29,6,3,1,48.4,8,7
2016020062,53,away,LOSS,REG,Dave Tippett,2,6,26,8,4,0,65.1,8,4
2017020572,10,away,WIN,REG,Mike Babcock,5,8,13,16,1,1,50.7,7,3
2017021155,12,away,WIN,REG,Bill Peters,3,6,16,4,1,0,55,8,9
2012020171,16,away,WIN,REG,Joel Quenneville,3,6,8,7,2,0,40.8,11,12
2014020912,16,away,WIN,REG,Joel Quenneville,3,7,23,4,4,0,63.6,3,5
2014020058,20,away,LOSS,REG,Bob Hartley,2,7,24,15,4,0,36.8,4,4
2013021191,17,away,TIE,SO,Mike Babcock,3,9,24,8,2,0,36.4,5,4
2014020907,9,away,WIN,REG,Dave Cameron,3,8,13,9,4,0,35,5,2
2013020455,29,away,LOSS,REG,Todd Richards,1,8,32,31,1,0,56.7,4,8
2015020529,19,away,LOSS,REG,Ken Hitchcock,0,5,30,20,2,0,46.4,21,9
2013021002,20,away,TIE,SO,Bob Hartley,3,7,21,2,1,1,45.3,5,5
2015020742,18,away,WIN,REG,Peter Laviolette,2,6,9,8,4,1,45.5,6,7
2014020811,22,away,LOSS,OT,Todd Nelson,2,9,35,6,3,0,44.4,10,4
2014020185,3,home,LOSS,OT,Alain Vigneault,2,7,16,14,3,2,50.9,8,7
2015021217,3,home,WIN,REG,Alain Vigneault,3,5,23,8,2,0,49.2,14,4
2013020998,17,home,TIE,SO,Mike Babcock,1,5,13,6,4,0,51.8,8,3
2014020081,10,away,WIN,REG,Randy Carlyle,3,7,24,14,4,0,60.7,6,11
2012020216,17,away,LOSS,REG,Mike Babcock,2,7,17,4,3,0,40.8,4,4
2015020522,18,home,LOSS,REG,Peter Laviolette,2,6,14,6,3,0,49.1,11,5
2015030153,30,home,TIE,REG,John Torchetti,3,6,20,6,2,1,50.7,6,10
2016020146,10,away,WIN,REG,Mike Babcock,2,7,28,4,0,0,37.1,8,5
2014030111,9,away,WIN,REG,Dave Cameron,3,8,44,30,5,2,49.4,10,4
2014020792,1,home,LOSS,REG,Adam Oates,1,3,20,8,1,0,38.8,8,3
2013020573,30,away,LOSS,REG,Mike Yeo,2,7,9,4,3,1,54.7,7,5
2015020661,9,away,TIE,REG,Dave Cameron,3,5,25,6,4,1,41,12,2
2017020013,29,home,WIN,REG,John Tortorella,3,9,17,9,2,1,50,3,8
2016020170,18,home,TIE,SO,Peter Laviolette,2,6,12,6,2,0,63.8,15,8
2017020271,30,home,WIN,REG,Bruce Boudreau,3,5,11,4,1,0,40,2,4
2017020599,16,away,WIN,OT,Joel Quenneville,3,9,13,4,2,0,52.2,6,4
2014020390,9,away,LOSS,REG,Paul MacLean,2,7,32,29,5,1,56.6,1,4
2014020082,8,home,WIN,OT,Michel Therrien,2,9,24,8,1,0,62.7,5,6
2013020530,19,home,WIN,REG,Ken Hitchcock,3,7,15,10,6,0,51.7,6,13
2016020660,52,away,LOSS,REG,Paul Maurice,2,7,20,13,2,0,45.5,13,5
2014021121,9,away,WIN,OT,Dave Cameron,3,6,27,11,1,1,37.9,7,5
2013020445,19,home,LOSS,REG,Ken Hitchcock,2,7,21,6,5,0,55.2,4,7
2014020477,6,away,LOSS,REG,Claude Julien,1,7,33,8,3,0,63.9,6,7
2012020258,18,away,LOSS,REG,Barry Trotz,0,8,15,4,2,0,50,7,6
2016020680,15,away,WIN,REG,Barry Trotz,5,4,23,2,2,1,39.7,3,3
2014020970,4,away,LOSS,OT,Craig Berube,2,7,27,8,2,1,46.8,9,3
2016020211,25,away,WIN,REG,Lindy Ruff,3,7,21,11,4,1,41.3,5,7
2014020650,17,away,WIN,OT,Mike Babcock,3,6,16,10,4,0,50,7,8
2017020797,1,home,WIN,REG,John Hynes,3,9,21,7,3,0,54.5,10,10
2016020967,23,away,WIN,REG,Willie Desjardins,2,6,18,4,2,0,46.9,9,8
2012020640,8,away,LOSS,REG,Michel Therrien,2,8,21,31,3,0,54.1,1,1
2014020124,6,home,WIN,REG,Claude Julien,3,7,23,6,2,1,56.9,7,9
2014020769,15,home,TIE,SO,Barry Trotz,2,8,33,4,1,0,53.1,12,8
2014020598,6,home,WIN,REG,Claude Julien,3,10,23,7,3,1,61.8,11,5
2015020672,13,away,LOSS,REG,Gerard Gallant,1,6,20,9,5,0,47.2,6,3
2013020047,26,home,LOSS,OT,Darryl Sutter,2,8,37,10,6,2,60.6,9,7
2017021186,13,away,WIN,REG,Bob Boughner,3,8,24,2,3,0,50.7,8,5
2017020074,23,home,LOSS,REG,Travis Green,2,7,9,14,7,0,56.7,6,2
2013020219,29,home,LOSS,REG,Todd Richards,1,8,25,28,4,1,43.9,2,5
2016021060,53,home,LOSS,REG,Dave Tippett,0,7,22,15,2,0,49.3,15,3
2014020109,9,home,LOSS,OT,Paul MacLean,2,8,32,12,4,2,51.6,7,8
2014030241,24,home,WIN,REG,Bruce Boudreau,4,8,27,18,4,2,51.6,14,9
2013021147,20,away,WIN,REG,Bob Hartley,2,6,21,6,2,1,39,10,5
2014021136,8,home,TIE,REG,Michel Therrien,3,7,30,12,3,1,50,15,1
2015020386,25,away,LOSS,OT,Lindy Ruff,1,10,8,6,4,0,44.4,12,6
2017020639,3,away,TIE,SO,Alain Vigneault,1,6,25,4,1,0,56,3,1
2016020905,1,home,WIN,OT,John Hynes,3,9,17,2,2,1,46,9,3
2016020387,21,away,WIN,REG,Jared Bednar,3,7,15,10,4,2,57.5,7,5
2017021160,29,home,LOSS,REG,John Tortorella,1,8,17,6,3,0,45,5,3
2015020589,13,away,WIN,REG,Gerard Gallant,3,6,8,12,1,0,48.4,7,3
2012020661,52,home,TIE,SO,Claude Noel,2,7,43,14,3,1,45.3,7,3
2014030116,9,home,LOSS,REG,Dave Cameron,0,10,45,2,4,0,41.5,14,4
2017020751,16,away,WIN,REG,Joel Quenneville,3,7,13,2,2,0,45.7,8,3
2012020489,27,away,WIN,OT,Dave Tippett,3,6,15,18,2,0,42.9,4,2
2015021218,5,away,LOSS,REG,Mike Sullivan,1,4,25,23,1,0,36.2,11,8
2015020894,4,away,LOSS,REG,Dave Hakstol,1,9,13,6,3,0,52.7,4,14
2013021007,14,home,WIN,REG,Jon Cooper,3,8,24,8,1,0,55.4,6,13
2017020908,29,home,LOSS,REG,John Tortorella,2,9,31,0,2,0,48,8,11
2015020424,4,away,TIE,REG,Dave Hakstol,2,7,29,6,1,0,32.8,1,5
2013021141,17,home,WIN,REG,Mike Babcock,3,5,16,8,2,0,54.7,8,3
2016020231,12,home,WIN,REG,Bill Peters,1,8,14,2,1,0,69.4,9,11
2015020484,19,home,WIN,REG,Ken Hitchcock,3,5,21,13,0,0,56.2,2,11
2014030151,30,away,TIE,REG,Mike Yeo,2,7,25,4,4,2,41.9,3,3
2017020129,14,away,WIN,REG,Jon Cooper,3,7,21,10,1,1,40.4,7,15
2014021130,17,away,LOSS,REG,Mike Babcock,2,6,20,10,3,1,43.6,6,5
2014020492,25,away,TIE,SO,Lindy Ruff,3,11,24,9,3,1,42.6,6,11
2013020174,30,home,LOSS,REG,Mike Yeo,1,7,14,20,3,0,57.1,6,6
2013021076,14,home,TIE,SO,Jon Cooper,3,9,22,10,7,2,36.7,12,11
2014020476,2,away,WIN,REG,Jack Capuano,2,8,21,4,3,0,53.8,6,6
2012020473,9,home,TIE,SO,Paul MacLean,2,3,28,7,1,0,52.6,15,4
2015020164,28,away,LOSS,REG,Peter DeBoer,2,8,10,13,1,0,53.2,0,7
2016020254,22,away,TIE,REG,Todd McLellan,2,7,34,9,1,0,43.5,5,1
2016020330,12,away,LOSS,REG,Bill Peters,2,7,9,8,2,0,57.4,16,5
2015020588,15,away,WIN,REG,Barry Trotz,3,7,26,8,3,1,50.9,10,5
2016021166,7,home,TIE,REG,Dan Bylsma,2,9,16,2,4,0,55.9,13,4
2016021030,25,away,LOSS,REG,Lindy Ruff,1,5,15,4,1,0,62.3,14,6
2012020141,7,home,TIE,SO,Lindy Ruff,2,10,15,10,7,1,54,8,3
2015020407,7,away,LOSS,REG,Dan Bylsma,2,8,33,12,3,0,50.8,7,3
2014030171,24,home,TIE,REG,Bruce Boudreau,2,8,46,6,3,2,62.5,9,5
2017020618,4,home,WIN,REG,Dave Hakstol,4,8,23,29,5,3,50,10,7
2016020377,8,away,TIE,SO,Michel Therrien,2,7,29,8,5,2,41.8,5,1
2016020779,5,away,WIN,REG,Mike Sullivan,2,7,23,4,5,0,44.6,2,8
2014020110,2,home,WIN,REG,Jack Capuano,5,7,39,10,2,0,56.2,13,17
2014020176,29,home,TIE,REG,Todd Richards,2,4,30,17,3,1,37,13,6
2017020011,24,home,WIN,REG,Randy Carlyle,3,10,27,18,4,0,57.1,13,2
2016021164,24,away,LOSS,OT,Randy Carlyle,2,4,33,8,2,2,59.1,9,3
2013020684,6,away,WIN,REG,Claude Julien,1,5,28,7,3,0,38.5,6,8
2017020706,15,home,LOSS,REG,Barry Trotz,2,6,18,15,3,1,57.1,14,5
2015020614,15,away,LOSS,OT,Barry Trotz,2,7,27,6,3,1,52.5,5,7
2014020312,5,away,WIN,OT,Mike Johnston,3,8,31,6,3,1,50.9,8,3
2015020024,18,home,WIN,REG,Peter Laviolette,2,6,27,10,2,0,47.9,9,6
2013030154,21,away,LOSS,REG,Patrick Roy,1,3,14,8,4,0,43.5,7,5
2013020254,26,home,WIN,REG,Darryl Sutter,3,8,35,9,3,0,50.9,10,2
2015020268,7,home,LOSS,REG,Dan Bylsma,1,6,25,2,3,1,38.7,8,9
2014020968,16,home,TIE,SO,Joel Quenneville,1,9,32,2,2,0,61.3,8,13
2013020465,16,away,WIN,REG,Joel Quenneville,4,8,12,22,5,1,46.3,9,4
2014020200,16,home,LOSS,REG,Joel Quenneville,2,10,20,2,3,1,58.3,9,6
2012020686,21,away,LOSS,REG,Joe Sacco,1,4,20,12,3,0,53.4,2,4
2016020733,20,away,WIN,OT,Glen Gulutzan,3,6,25,8,2,0,50,8,10
2015020622,14,away,WIN,OT,Jon Cooper,3,8,19,4,4,0,50,6,8
2015020660,3,away,TIE,SO,Alain Vigneault,2,7,37,8,4,1,44.8,6,7
2015020901,26,home,WIN,REG,Darryl Sutter,2,9,23,6,4,1,51.4,6,1
2014020312,6,home,LOSS,OT,Claude Julien,2,7,31,8,2,0,49.1,10,5
2014020716,14,home,WIN,REG,Jon Cooper,3,8,13,11,2,1,54.2,8,11
2015020457,10,home,LOSS,OT,Mike Babcock,2,9,29,6,3,1,62.9,4,3
2017021104,9,away,LOSS,REG,Guy Boucher,1,6,23,4,1,0,50,8,6
2013020912,15,home,LOSS,OT,Adam Oates,2,7,17,15,6,0,38.3,12,9
2013020841,24,home,TIE,REG,Bruce Boudreau,2,9,36,10,2,0,49.2,9,5
2015020144,22,home,LOSS,REG,Todd McLellan,2,6,17,6,4,1,52.1,16,6
2012020265,2,home,TIE,REG,Jack Capuano,2,6,14,6,3,0,48.4,11,9
2013020776,6,away,WIN,REG,Claude Julien,4,8,19,14,5,3,59.7,5,4
2012020506,6,away,LOSS,REG,Claude Julien,1,8,24,6,2,0,44,11,8
2014020341,9,away,LOSS,REG,Paul MacLean,2,6,37,11,2,0,45.3,5,4
2017021047,23,home,LOSS,REG,Travis Green,2,8,34,4,1,0,53.6,11,2
2016020999,22,home,TIE,SO,Todd McLellan,2,10,30,4,2,1,75.6,19,12
2014030146,2,home,WIN,REG,Jack Capuano,3,9,46,38,1,0,45.2,14,23
2014020490,28,home,WIN,OT,Todd McLellan,3,7,34,0,3,1,51.4,15,8
2013021033,16,away,LOSS,OT,Joel Quenneville,2,6,21,22,3,0,50,8,5
2014020715,25,away,WIN,REG,Lindy Ruff,4,10,27,12,3,2,59.1,9,6
2015021197,20,home,LOSS,OT,Bob Hartley,2,5,17,6,4,1,54.7,11,3
2016021133,30,home,LOSS,OT,Bruce Boudreau,2,7,12,13,5,0,64.7,5,9
2017020483,24,away,WIN,REG,Randy Carlyle,3,4,22,8,1,0,43.1,2,6
2014020486,3,away,TIE,SO,Alain Vigneault,2,8,41,8,2,1,43.5,13,18
2017020950,12,away,LOSS,REG,Bill Peters,1,7,13,8,4,0,51.5,9,1
2016021090,29,away,TIE,SO,John Tortorella,1,7,29,8,2,0,51.5,8,7
2017020905,4,away,WIN,REG,Dave Hakstol,5,9,20,15,1,0,57.6,13,3
2017020813,54,away,LOSS,REG,Gerard Gallant,2,6,29,10,3,1,44.8,3,7
2015021105,17,home,LOSS,REG,Jeff Blashill,2,10,22,8,4,1,50.8,8,9
2017020707,24,home,WIN,REG,Randy Carlyle,2,7,31,2,2,0,61.8,8,9
2017020831,21,away,LOSS,REG,Jared Bednar,1,6,24,9,5,0,36.5,7,3
2013020431,22,home,WIN,REG,Dallas Eakins,6,7,23,21,7,3,44.3,17,8
2017020687,19,away,WIN,OT,Mike Yeo,2,10,32,7,2,0,40.4,10,6
2013020428,2,away,LOSS,REG,Jack Capuano,1,5,18,31,3,1,52,3,2
2016021050,1,away,LOSS,REG,John Hynes,2,9,19,12,4,1,47.9,2,7
2015020878,15,home,LOSS,REG,Barry Trotz,2,8,28,2,3,0,45.3,5,10
2017020317,22,away,LOSS,REG,Todd McLellan,3,7,32,11,1,0,47.5,1,9
2017021168,10,home,LOSS,REG,Mike Babcock,2,10,21,0,1,1,54.2,15,16
2014020139,1,home,TIE,SO,Peter DeBoer,1,7,14,4,1,0,55.2,13,7
2016020828,28,away,WIN,REG,Peter DeBoer,2,9,14,9,6,0,50,5,7
2015020873,23,away,LOSS,REG,Willie Desjardins,2,7,9,14,2,0,49.2,4,7
2016020880,13,away,WIN,REG,Tom Rowe,2,8,15,4,1,0,45.9,3,9
2013020087,29,away,LOSS,REG,Todd Richards,1,9,24,8,3,1,48.5,6,4
2014020428,52,away,TIE,SO,Paul Maurice,3,8,30,13,4,2,41.1,3,12
2014021196,30,away,WIN,REG,Mike Yeo,2,7,24,2,1,0,38.5,3,7
2015020188,52,away,TIE,SO,Paul Maurice,2,10,28,6,2,0,39.7,7,13
2015021124,12,home,WIN,OT,Bill Peters,3,9,26,4,1,0,60.4,9,11
2016020232,15,away,LOSS,OT,Barry Trotz,1,5,16,6,2,0,48.2,12,4
2017020157,4,away,TIE,REG,Dave Hakstol,2,7,32,6,1,1,47.7,15,5
2013020627,21,home,LOSS,REG,Patrick Roy,2,5,31,13,4,1,42.4,8,7
2012020674,28,home,WIN,REG,Todd McLellan,3,8,25,4,2,1,45.8,17,9
2015020079,21,away,LOSS,REG,Patrick Roy,1,5,31,28,6,1,41,3,1
2013020662,12,home,WIN,REG,Kirk Muller,4,9,13,9,6,2,57.1,19,18
2015021068,30,home,TIE,SO,John Torchetti,2,8,12,4,2,0,52.7,5,8
2013020306,28,away,LOSS,REG,Todd McLellan,1,6,30,2,2,0,47.9,5,5
2016020420,28,home,LOSS,REG,Peter DeBoer,2,5,23,6,1,0,42.9,26,9
2013021003,21,home,LOSS,REG,Patrick Roy,2,9,20,24,5,2,48.6,9,13
2013021086,16,home,TIE,REG,Joel Quenneville,2,10,17,9,3,1,69,5,2
2016020345,12,away,TIE,SO,Bill Peters,1,7,20,8,2,1,42,10,11
2016020800,21,home,WIN,REG,Jared Bednar,2,6,8,12,2,1,60,4,3
2013030171,24,home,LOSS,REG,Bruce Boudreau,2,8,28,10,5,2,55.4,13,4
2013021129,1,away,TIE,SO,Peter DeBoer,2,8,20,6,2,1,56.3,5,2
2014020659,1,away,LOSS,REG,Adam Oates,1,3,30,21,2,1,44.4,11,3
2015020586,12,away,LOSS,OT,Bill Peters,0,7,20,4,1,0,50,13,2
2017021083,7,home,LOSS,REG,Phil Housley,2,10,18,11,5,2,51.7,8,6
2014020674,53,away,TIE,SO,Dave Tippett,3,7,28,10,4,1,59.7,20,2
2016020191,25,away,LOSS,REG,Lindy Ruff,2,7,18,52,5,2,49.2,10,5
2012020305,52,home,LOSS,REG,Claude Noel,0,8,32,13,3,0,43.8,8,7
2017020511,6,home,WIN,REG,Bruce Cassidy,5,11,22,19,4,2,45.2,5,15
2015020427,20,home,LOSS,REG,Bob Hartley,2,8,14,6,2,0,50,9,6
2016020710,10,home,WIN,REG,Mike Babcock,2,7,19,16,4,1,55.6,12,15
2014020923,13,home,TIE,REG,Gerard Gallant,3,11,26,8,6,2,52.4,3,1
2013021066,2,home,WIN,REG,Jack Capuano,2,8,27,29,4,1,43.9,6,5
2017020473,13,away,LOSS,OT,Bob Boughner,2,9,33,10,2,0,53.1,11,11
2013020731,19,home,LOSS,REG,Ken Hitchcock,2,9,24,8,4,1,54.7,5,5
2015020070,15,home,WIN,REG,Barry Trotz,2,8,19,10,2,2,48.3,15,15
2017030161,52,home,WIN,REG,Paul Maurice,3,10,39,2,2,1,54.4,16,4
2017021135,20,home,LOSS,REG,Glen Gulutzan,0,7,37,6,2,0,46.2,18,16
2012020099,26,home,TIE,SO,Darryl Sutter,1,6,38,6,6,1,46,15,5
2014020421,16,away,WIN,REG,Joel Quenneville,3,5,18,11,4,0,40.9,11,14
2014020216,28,away,LOSS,REG,Todd McLellan,2,8,29,20,3,1,47.7,4,7
2013020525,4,home,WIN,REG,Craig Berube,3,9,17,4,4,0,52.5,6,7
2014020504,1,home,TIE,SO,Peter DeBoer,1,4,21,9,3,0,56.4,8,3
2014021064,14,home,WIN,REG,Jon Cooper,3,8,14,8,3,0,56.5,9,6
2013020675,14,away,WIN,REG,Jon Cooper,4,6,20,12,3,0,43.9,13,7
2017020534,18,home,LOSS,REG,Peter Laviolette,1,7,20,22,4,0,63.8,9,7
2016020946,14,away,LOSS,REG,Jon Cooper,2,7,39,6,3,1,40.7,5,3
2016020662,53,away,LOSS,REG,Dave Tippett,1,5,24,4,5,1,48.2,12,6
2015020425,18,home,WIN,REG,Peter Laviolette,3,8,23,16,1,1,53.2,11,8
2014020869,6,away,LOSS,REG,Claude Julien,1,6,26,13,5,0,46,3,9
2012020681,1,home,WIN,REG,Peter DeBoer,3,6,19,8,4,2,40.7,6,5
2013021119,20,away,LOSS,REG,Bob Hartley,3,10,23,9,3,0,48.3,12,8
2013020547,4,away,LOSS,REG,Craig Berube,3,9,20,13,5,0,48.8,3,1
2017020620,14,away,TIE,SO,Jon Cooper,1,11,33,4,2,0,51.7,19,7
2017020930,10,home,TIE,SO,Mike Babcock,3,7,18,4,3,0,54,17,16
2017020815,15,away,WIN,REG,Barry Trotz,3,6,13,11,1,1,51.9,3,3
2017020123,26,away,LOSS,REG,John Stevens,2,9,28,21,2,0,46,10,11
2014020586,14,away,TIE,REG,Jon Cooper,2,9,22,6,6,2,45,8,3
2016021113,19,home,LOSS,OT,Mike Yeo,2,7,18,8,1,0,53.3,3,4
2013020272,27,away,WIN,OT,Dave Tippett,3,4,18,2,1,0,54.5,0,3
2013020918,27,home,TIE,REG,Dave Tippett,2,6,28,6,3,0,52.4,1,3
2014020036,7,home,LOSS,REG,Ted Nolan,1,3,17,19,3,0,31.8,6,3
2016020686,17,away,LOSS,OT,Jeff Blashill,2,8,11,8,4,1,37.1,7,4
2012020509,18,away,LOSS,OT,Barry Trotz,0,8,7,7,6,0,45.6,8,6
2017020819,19,home,LOSS,REG,Mike Yeo,2,9,25,8,3,0,62.3,5,7
2012020241,2,away,LOSS,OT,Jack Capuano,2,6,26,17,4,2,47.8,11,1
2015020257,25,home,WIN,OT,Lindy Ruff,3,9,15,12,4,1,52.4,12,9
2016020945,28,home,WIN,REG,Peter DeBoer,3,8,12,11,2,0,47.1,20,14
2012020401,28,home,LOSS,REG,Todd McLellan,2,6,24,11,3,2,60.3,16,11
2013020090,13,away,WIN,REG,Kevin Dineen,3,6,15,4,1,0,47.5,8,3
2015020051,9,away,LOSS,REG,Dave Cameron,0,5,29,11,3,0,52.4,4,6
2014021135,16,away,LOSS,REG,Joel Quenneville,2,6,20,8,3,1,42.9,8,4
2013020130,23,away,WIN,OT,John Tortorella,3,8,22,8,2,0,55,3,12
2017021241,10,away,LOSS,REG,Mike Babcock,1,8,17,4,2,1,53.2,10,9
2015021119,10,home,LOSS,REG,Mike Babcock,1,6,26,12,2,0,55.4,11,14
2012020567,27,home,WIN,REG,Dave Tippett,2,7,28,8,4,1,50,5,10
2014030141,15,home,LOSS,REG,Barry Trotz,1,6,46,6,2,0,62.9,11,8
2015021208,13,away,LOSS,REG,Gerard Gallant,1,8,23,6,1,0,38.3,8,4
2016021197,29,home,LOSS,REG,John Tortorella,2,9,22,6,0,0,50.9,9,6
2013020133,13,home,TIE,SO,Kevin Dineen,2,5,34,4,1,0,44.3,11,13
2015020593,29,home,TIE,REG,John Tortorella,2,7,16,6,1,0,50.9,4,4
2017020358,26,home,TIE,SO,John Stevens,1,8,30,19,4,0,51.4,13,4
2014020948,2,away,LOSS,OT,Jack Capuano,2,9,32,23,3,0,43.5,8,3
2012020295,22,away,WIN,REG,Ralph Krueger,3,9,29,19,9,1,54.9,12,2
2015020280,21,away,WIN,REG,Patrick Roy,3,7,36,10,5,1,45.9,4,7
2013021097,12,away,WIN,REG,Kirk Muller,3,8,19,19,1,0,50.9,0,2
2012020039,27,home,WIN,REG,Dave Tippett,3,10,23,8,5,1,63.6,6,4
2013020245,4,home,TIE,REG,Craig Berube,2,8,30,17,4,0,46.3,6,10
2016020551,12,away,LOSS,REG,Bill Peters,1,6,14,6,4,0,52,5,3
2012020428,27,away,LOSS,REG,Dave Tippett,0,6,35,14,4,0,53.3,17,3
2013020575,22,away,WIN,REG,Dallas Eakins,2,7,9,4,4,1,49.2,19,9
2012020266,16,home,WIN,REG,Joel Quenneville,1,6,16,14,3,0,48,6,16
2016020294,14,home,TIE,REG,Jon Cooper,2,7,19,8,7,1,48.6,12,6
2014020284,52,home,WIN,REG,Paul Maurice,3,7,20,8,3,0,39.1,11,9
2016021110,1,home,LOSS,REG,John Hynes,1,6,22,6,2,0,58.8,2,5
2012020140,22,home,LOSS,OT,Ralph Krueger,2,7,10,6,4,1,42.9,10,9
2013020591,3,away,LOSS,REG,Alain Vigneault,2,7,17,4,3,3,51.7,7,8
2017020934,14,away,LOSS,REG,Jon Cooper,2,6,21,10,3,0,45.9,10,3
2015020651,21,home,WIN,REG,Patrick Roy,3,6,28,6,2,0,52,4,3
2016020191,52,home,WIN,REG,Paul Maurice,6,7,23,42,5,3,50.8,15,9
2013020737,12,home,TIE,REG,Kirk Muller,3,12,30,4,5,1,59.2,9,8
2014021098,16,away,LOSS,REG,Joel Quenneville,1,8,15,9,2,1,53.7,8,4
2015021029,28,home,WIN,REG,Peter DeBoer,3,7,23,6,2,1,63.8,16,12
2012020425,21,home,LOSS,REG,Joe Sacco,2,4,23,2,1,0,58.1,11,12
2015020235,20,away,LOSS,REG,Bob Hartley,1,7,19,4,4,1,56.4,3,3
2014020499,13,home,TIE,SO,Gerard Gallant,3,9,46,8,3,0,43.7,3,8
2012020168,6,away,WIN,REG,Claude Julien,3,9,15,21,5,1,47.6,11,4
2013020195,13,home,LOSS,REG,Kevin Dineen,0,7,18,8,2,0,51.9,2,6
2017021217,28,away,LOSS,REG,Peter DeBoer,2,7,22,28,2,0,44.1,9,8
2014021187,30,home,LOSS,REG,Mike Yeo,0,8,22,8,3,0,62.1,4,8
2017020426,10,home,TIE,SO,Mike Babcock,1,7,15,4,4,0,56.5,15,7
2013020292,52,home,TIE,SO,Claude Noel,2,9,21,6,4,2,55.6,9,8
2017020433,21,away,LOSS,REG,Jared Bednar,2,7,16,10,3,0,42.6,2,6
2014020560,5,home,WIN,REG,Mike Johnston,4,7,26,6,2,1,46.8,4,6
2017020681,17,away,WIN,REG,Jeff Blashill,2,6,17,6,4,0,48.9,7,3
2017020016,3,away,LOSS,REG,Alain Vigneault,3,8,20,12,3,2,40.3,8,15
2015020343,10,home,TIE,REG,Mike Babcock,2,8,44,6,2,1,51.7,7,14
2013020130,2,home,LOSS,OT,Jack Capuano,2,8,36,4,4,2,45,12,9
2013020851,14,away,LOSS,REG,Jon Cooper,1,8,10,6,2,0,64.3,4,4
2015020485,10,home,WIN,REG,Mike Babcock,3,8,33,2,0,0,45.6,10,8
2017020319,30,away,WIN,REG,Bruce Boudreau,3,8,11,6,3,2,54.5,7,5
2017021094,18,away,TIE,REG,Peter Laviolette,2,7,18,8,4,0,60.8,2,10
