game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2014030414,16,home,WIN,REG,Joel Quenneville,2,4,34,8,3,0,65.5,16,7
2014030414,14,away,LOSS,REG,Jon Cooper,1,6,46,6,4,0,34.5,5,7
2014030414,16,home,WIN,REG,Joel Quenneville,2,4,34,8,3,0,65.5,16,7
2014030415,14,home,LOSS,REG,Jon Cooper,1,8,37,4,1,0,41.9,13,9
2014030415,16,away,WIN,REG,Joel Quenneville,2,7,15,2,2,0,58.1,9,11
2015030181,28,away,LOSS,REG,Peter DeBoer,2,5,32,6,4,1,54.2,8,2
2015030181,26,home,WIN,REG,Darryl Sutter,3,6,36,8,3,1,45.8,20,4
2015030182,28,away,WIN,REG,Peter DeBoer,2,5,40,10,5,1,39.7,7,2
2015030182,26,home,LOSS,REG,Darryl Sutter,1,6,47,10,5,1,60.3,14,0
2016030171,20,away,LOSS,REG,Glen Gulutzan,2,8,33,14,5,1,37.2,11,8
2016030171,24,home,WIN,REG,Randy Carlyle,3,10,30,10,7,2,62.8,12,5
2016030172,20,away,LOSS,REG,Glen Gulutzan,2,9,34,17,3,1,41.2,11,5
2016030172,24,home,WIN,REG,Randy Carlyle,3,7,38,15,4,1,58.8,21,4
2016030173,24,away,WIN,OT,Randy Carlyle,3,6,23,12,0,0,47.3,5,4
2016030173,20,home,LOSS,OT,Glen Gulutzan,2,8,28,2,5,3,52.7,10,6
2016030174,24,away,WIN,REG,Randy Carlyle,3,6,15,6,2,0,42.1,6,6
2016030174,20,home,LOSS,REG,Glen Gulutzan,1,9,28,4,3,1,57.9,9,7
