game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2012030234,16,away,LOSS,REG,Joel Quenneville,0,7,22,10,3,0,48.3,8,4
2012030234,17,home,WIN,REG,Mike Babcock,2,6,30,10,3,1,51.7,10,8
2012030235,17,away,LOSS,REG,Mike Babcock,1,6,25,10,4,0,50.8,5,3
2012030235,16,home,WIN,REG,Joel Quenneville,2,11,22,12,3,2,49.2,7,7
2012030236,16,away,LOSS,REG,Joel Quenneville,2,7,16,10,5,1,39,3,5
2012030236,17,home,WIN,REG,Mike Babcock,3,9,29,12,3,0,61,12,4
2012030237,17,away,LOSS,OT,Mike Babcock,1,6,38,10,2,0,52.5,6,6
2012030237,16,home,WIN,OT,Joel Quenneville,2,8,36,6,4,0,47.5,14,9
2012030121,9,away,TIE,REG,Paul MacLean,2,7,31,23,2,0,39.4,9,1
2012030121,8,home,TIE,REG,Michel Therrien,2,12,24,6,5,1,60.6,11,10
2012030122,9,away,LOSS,REG,Paul MacLean,1,7,26,8,4,0,42.1,4,0
2012030122,8,home,WIN,REG,Michel Therrien,3,8,37,12,2,0,57.9,7,6
2012030123,8,away,LOSS,REG,Michel Therrien,1,8,44,129,6,1,47.7,13,8
2012030123,9,home,WIN,REG,Paul MacLean,4,7,47,107,11,3,52.3,8,6
2012030124,8,away,LOSS,OT,Michel Therrien,2,7,46,6,1,0,44.3,6,3
2012030124,9,home,WIN,OT,Paul MacLean,3,8,61,2,3,0,55.7,12,5
2012030125,9,away,WIN,REG,Paul MacLean,4,7,16,22,5,3,50.7,14,3
2012030125,8,home,LOSS,REG,Michel Therrien,1,8,22,32,5,1,49.3,10,4
2012030151,30,away,LOSS,OT,Mike Yeo,1,6,36,6,4,0,50,9,10
2012030151,16,home,WIN,OT,Joel Quenneville,2,9,40,8,3,1,50,17,14
2012030152,30,away,LOSS,REG,Mike Yeo,2,7,43,10,2,0,45.6,3,4
2012030152,16,home,WIN,REG,Joel Quenneville,3,12,35,6,4,0,54.4,6,14
2012030153,16,away,LOSS,OT,Joel Quenneville,2,6,13,8,2,0,44.4,3,2
2012030153,30,home,WIN,OT,Mike Yeo,3,9,34,6,3,0,55.6,7,9
2012030154,16,away,WIN,REG,Joel Quenneville,3,6,10,12,2,0,53.7,4,5
2012030154,30,home,LOSS,REG,Mike Yeo,0,6,20,4,6,0,46.3,14,4
2012030155,30,away,LOSS,REG,Mike Yeo,1,5,32,18,2,0,52.5,6,4
2012030155,16,home,WIN,REG,Joel Quenneville,3,8,23,6,2,1,47.5,9,12
2012030181,26,away,LOSS,OT,Darryl Sutter,1,7,41,12,2,0,36.2,6,6
2012030181,19,home,WIN,OT,Ken Hitchcock,2,10,38,8,5,1,63.8,10,5
2012030182,26,away,LOSS,REG,Darryl Sutter,1,7,38,8,4,1,44.8,2,6
2012030182,19,home,WIN,REG,Ken Hitchcock,2,6,38,8,4,0,55.2,2,11
2012030183,19,away,LOSS,REG,Ken Hitchcock,0,7,39,10,4,0,50.9,13,2
2012030183,26,home,WIN,REG,Darryl Sutter,1,5,53,10,4,0,49.1,17,9
2012030184,19,away,WIN,REG,Ken Hitchcock,3,5,46,8,2,1,48.3,12,5
2012030184,26,home,LOSS,REG,Darryl Sutter,2,7,42,8,2,0,51.7,8,7
2012030185,26,away,WIN,OT,Darryl Sutter,3,6,30,2,2,1,50,2,7
2012030185,19,home,LOSS,OT,Ken Hitchcock,2,9,41,4,1,0,50,7,7
2012030186,19,away,LOSS,REG,Ken Hitchcock,1,5,36,2,1,0,47.2,7,2
2012030186,26,home,WIN,REG,Darryl Sutter,2,4,37,2,1,0,52.8,21,7
2012030161,17,away,LOSS,REG,Mike Babcock,1,5,24,8,4,1,51.8,13,3
2012030161,24,home,WIN,REG,Bruce Boudreau,3,6,35,8,4,2,48.2,8,2
2012030162,17,away,WIN,OT,Mike Babcock,3,8,22,10,6,3,61.5,5,4
2012030162,24,home,LOSS,OT,Bruce Boudreau,2,8,37,12,5,1,38.5,11,3
2012030163,24,away,WIN,REG,Bruce Boudreau,2,7,26,14,6,2,49.2,3,5
2012030163,17,home,LOSS,REG,Mike Babcock,0,5,16,25,6,0,50.8,9,5
2012030164,24,away,LOSS,OT,Bruce Boudreau,2,8,26,2,3,0,55.7,3,5
2012030164,17,home,WIN,OT,Mike Babcock,3,12,38,6,1,0,44.3,11,5
2012030165,17,away,LOSS,OT,Mike Babcock,2,7,19,8,3,1,51.5,12,6
2012030165,24,home,WIN,OT,Bruce Boudreau,3,8,32,11,3,1,48.5,15,5
2012030166,24,away,WIN,OT,Bruce Boudreau,3,9,25,6,0,0,46.9,4,2
2012030166,17,home,LOSS,OT,Mike Babcock,2,7,24,0,3,1,53.1,12,4
2012030167,17,away,WIN,REG,Mike Babcock,3,8,18,10,2,0,50.6,5,9
2012030167,24,home,LOSS,REG,Bruce Boudreau,2,8,34,6,4,1,49.4,9,4
2012030111,2,away,LOSS,REG,Jack Capuano,0,6,41,51,4,0,51.6,4,3
2012030111,5,home,WIN,REG,Dan Bylsma,3,6,36,38,4,2,48.4,2,7
2012030112,2,away,LOSS,REG,Jack Capuano,2,10,31,15,4,1,39,2,4
2012030112,5,home,WIN,REG,Dan Bylsma,3,8,28,15,4,1,61,11,4
2012030113,5,away,WIN,OT,Dan Bylsma,3,6,33,8,5,3,47.5,8,6
2012030113,2,home,LOSS,OT,Jack Capuano,2,9,35,12,3,0,52.5,14,19
2012030114,5,away,LOSS,REG,Dan Bylsma,2,7,26,15,2,0,46.3,12,10
2012030114,2,home,WIN,REG,Jack Capuano,4,6,33,11,4,1,53.7,8,13
2012030115,2,away,LOSS,REG,Jack Capuano,0,7,27,36,2,0,36.2,2,4
2012030115,5,home,WIN,REG,Dan Bylsma,2,7,33,30,5,1,63.8,8,5
2012030116,5,away,LOSS,OT,Dan Bylsma,2,5,23,6,1,0,39.7,10,6
2012030116,2,home,WIN,OT,Jack Capuano,3,9,31,2,3,0,60.3,7,15
2012030131,3,away,LOSS,REG,John Tortorella,1,9,41,12,4,0,48.4,7,9
2012030131,15,home,WIN,REG,Adam Oates,3,7,32,10,5,1,51.6,11,6
2012030132,3,away,LOSS,OT,John Tortorella,0,6,58,8,3,0,48.6,7,5
2012030132,15,home,WIN,OT,Adam Oates,1,9,50,10,2,1,51.4,8,11
2012030133,15,away,WIN,REG,Adam Oates,3,7,22,12,3,0,52.6,6,4
2012030133,3,home,LOSS,REG,John Tortorella,2,7,33,6,6,1,47.4,13,11
2012030134,15,away,WIN,REG,Adam Oates,3,7,20,8,2,0,35.8,9,2
2012030134,3,home,LOSS,REG,John Tortorella,2,8,38,4,4,1,64.2,4,8
2012030135,3,away,LOSS,OT,John Tortorella,1,6,43,4,4,0,41.7,14,9
2012030135,15,home,WIN,OT,Adam Oates,2,8,53,8,2,1,58.3,13,13
2012030136,15,away,LOSS,REG,Adam Oates,0,6,28,14,0,0,40,5,3
2012030136,3,home,WIN,REG,John Tortorella,1,7,33,4,5,0,60,7,6
2012030137,3,away,WIN,REG,John Tortorella,3,6,41,4,2,0,40.6,8,6
2012030137,15,home,LOSS,REG,Adam Oates,0,8,39,14,2,0,59.4,7,7
2012030321,26,away,LOSS,REG,Darryl Sutter,1,5,44,8,2,0,51.6,6,6
2012030321,16,home,WIN,REG,Joel Quenneville,2,9,38,4,4,0,48.4,10,18
2012030322,26,away,TIE,REG,Darryl Sutter,2,7,46,8,5,1,50.8,4,3
2012030322,16,home,TIE,REG,Joel Quenneville,2,6,36,14,2,1,49.2,8,8
2012030323,16,away,LOSS,REG,Joel Quenneville,1,5,26,12,2,0,41.4,15,1
2012030323,26,home,WIN,REG,Darryl Sutter,3,7,36,6,5,0,58.6,11,7
2012030324,16,away,WIN,REG,Joel Quenneville,3,7,17,6,4,0,44.2,3,4
2012030324,26,home,LOSS,REG,Darryl Sutter,2,5,31,8,3,0,55.8,8,1
2012030325,26,away,WIN,OT,Darryl Sutter,3,9,62,4,2,1,55.7,8,8
2012030325,16,home,LOSS,OT,Joel Quenneville,2,8,42,4,2,0,44.3,6,15
2016030171,20,away,LOSS,REG,Glen Gulutzan,2,8,33,14,5,1,37.2,11,8
2016030171,24,home,WIN,REG,Randy Carlyle,3,10,30,10,7,2,62.8,12,5
2016030172,20,away,LOSS,REG,Glen Gulutzan,2,9,34,17,3,1,41.2,11,5
2016030172,24,home,WIN,REG,Randy Carlyle,3,7,38,15,4,1,58.8,21,4
2016030173,24,away,WIN,OT,Randy Carlyle,3,6,23,12,0,0,47.3,5,4
2016030173,20,home,LOSS,OT,Glen Gulutzan,2,8,28,2,5,3,52.7,10,6
2016030174,24,away,WIN,REG,Randy Carlyle,3,6,15,6,2,0,42.1,6,6
2016030174,20,home,LOSS,REG,Glen Gulutzan,1,9,28,4,3,1,57.9,9,7
2014030411,16,away,WIN,REG,Joel Quenneville,2,5,21,4,3,0,47.4,11,5
2014030411,14,home,LOSS,REG,Jon Cooper,1,5,29,6,2,0,52.6,12,5
2014030412,16,away,WIN,REG,Joel Quenneville,3,7,28,6,3,1,64.8,8,4
2014030412,14,home,LOSS,REG,Jon Cooper,2,6,33,6,3,1,35.2,11,6
2014030413,14,away,WIN,REG,Jon Cooper,3,8,46,6,2,0,41.8,10,7
2014030413,16,home,LOSS,REG,Joel Quenneville,2,9,27,6,2,1,58.2,14,9
2014030414,14,away,LOSS,REG,Jon Cooper,1,6,46,6,4,0,34.5,5,7
2014030414,16,home,WIN,REG,Joel Quenneville,2,4,34,8,3,0,65.5,16,7
2014030415,16,away,WIN,REG,Joel Quenneville,2,7,15,2,2,0,58.1,9,11
2014030415,14,home,LOSS,REG,Jon Cooper,1,8,37,4,1,0,41.9,13,9
2014030416,14,away,LOSS,REG,Jon Cooper,0,6,56,6,1,0,32.3,10,5
2014030416,16,home,WIN,REG,Joel Quenneville,2,8,32,2,3,0,67.7,10,7
2015030141,3,away,LOSS,REG,Alain Vigneault,2,9,50,10,5,1,48.5,2,3
2015030141,5,home,WIN,REG,Mike Sullivan,3,7,35,10,5,1,51.5,10,4
2015030142,3,away,TIE,REG,Alain Vigneault,2,7,57,19,3,0,44.3,3,3
2015030142,5,home,TIE,REG,Mike Sullivan,2,7,25,15,5,2,55.7,10,2
2015030143,5,away,WIN,REG,Mike Sullivan,3,7,30,12,3,1,53.2,5,6
2015030143,3,home,LOSS,REG,Alain Vigneault,1,4,41,10,4,0,46.8,11,11
2015030144,5,away,WIN,REG,Mike Sullivan,3,8,22,10,6,3,42.3,9,8
2015030144,3,home,LOSS,REG,Alain Vigneault,0,7,29,14,4,0,57.7,17,8
2015030145,3,away,LOSS,REG,Alain Vigneault,3,10,47,6,3,1,63.5,5,5
2015030145,5,home,WIN,REG,Mike Sullivan,4,7,31,8,2,1,36.5,6,9
2015030181,28,away,LOSS,REG,Peter DeBoer,2,5,32,6,4,1,54.2,8,2
2015030181,26,home,WIN,REG,Darryl Sutter,3,6,36,8,3,1,45.8,20,4
2015030182,28,away,WIN,REG,Peter DeBoer,2,5,40,10,5,1,39.7,7,2
2015030182,26,home,LOSS,REG,Darryl Sutter,1,6,47,10,5,1,60.3,14,0
2015030183,26,away,WIN,OT,Darryl Sutter,2,6,61,12,3,1,56.5,8,5
2015030183,28,home,LOSS,OT,Peter DeBoer,1,7,39,8,5,0,43.5,17,11
2015030184,26,away,LOSS,REG,Darryl Sutter,2,7,46,8,2,0,49.1,13,6
2015030184,28,home,WIN,REG,Peter DeBoer,3,7,35,4,4,3,50.9,17,7
2015030185,28,away,WIN,REG,Peter DeBoer,4,7,30,2,3,0,41.4,11,1
2015030185,26,home,LOSS,REG,Darryl Sutter,3,5,39,6,1,0,58.6,16,1
2013030161,16,away,WIN,OT,Joel Quenneville,3,10,27,8,6,1,56.9,12,6
2013030161,19,home,LOSS,OT,Ken Hitchcock,2,13,42,12,4,0,43.1,8,16
2013030162,16,away,WIN,OT,Joel Quenneville,3,7,18,41,4,0,51.4,1,8
2013030162,19,home,LOSS,OT,Ken Hitchcock,2,7,26,20,9,1,48.6,1,8
2013030163,19,away,LOSS,REG,Ken Hitchcock,0,8,41,8,3,0,40.9,3,9
2013030163,16,home,WIN,REG,Joel Quenneville,2,6,27,6,4,0,59.1,13,3
2013030164,19,away,WIN,OT,Ken Hitchcock,3,8,42,6,5,1,47.6,4,10
2013030164,16,home,LOSS,OT,Joel Quenneville,2,8,32,12,2,1,52.4,13,6
2013030165,16,away,WIN,OT,Joel Quenneville,3,7,17,6,2,0,47,3,11
2013030165,19,home,LOSS,OT,Ken Hitchcock,2,7,54,6,2,0,53,3,9
2013030166,19,away,LOSS,REG,Ken Hitchcock,1,9,43,6,6,0,49.3,5,5
2013030166,16,home,WIN,REG,Joel Quenneville,3,6,22,12,2,1,50.7,7,2
2015030131,4,away,LOSS,REG,Dave Hakstol,0,4,26,35,4,0,54.4,9,7
2015030131,15,home,WIN,REG,Barry Trotz,2,7,29,21,6,1,45.6,5,7
2015030132,4,away,LOSS,REG,Dave Hakstol,1,10,36,8,4,0,46.8,7,7
2015030132,15,home,WIN,REG,Barry Trotz,2,5,38,12,2,2,53.2,9,5
2015030133,15,away,WIN,REG,Barry Trotz,4,6,26,14,9,5,44.1,5,10
2015030133,4,home,LOSS,REG,Dave Hakstol,1,8,45,53,5,0,55.9,17,2
2015030134,15,away,LOSS,REG,Barry Trotz,1,8,38,4,2,0,51.8,11,9
2015030134,4,home,WIN,REG,Dave Hakstol,2,6,43,4,2,1,48.2,12,5
2015030135,4,away,WIN,REG,Dave Hakstol,2,2,17,13,6,0,47.2,5,3
2015030135,15,home,LOSS,REG,Barry Trotz,0,11,35,19,3,0,52.8,4,7
2015030136,15,away,WIN,REG,Barry Trotz,1,7,32,6,5,0,40.7,13,10
2015030136,4,home,LOSS,REG,Dave Hakstol,0,6,38,10,3,0,59.3,14,7
2014030131,5,away,LOSS,REG,Mike Johnston,1,6,32,10,1,0,57.6,7,7
2014030131,3,home,WIN,REG,Alain Vigneault,2,9,32,2,5,1,42.4,11,8
2014030132,5,away,LOSS,REG,Mike Johnston,2,5,21,14,4,2,50,4,6
2014030132,3,home,WIN,REG,Alain Vigneault,3,6,25,8,7,1,50,13,9
2014030133,3,away,WIN,REG,Alain Vigneault,2,6,37,8,2,0,45.9,3,3
2014030133,5,home,LOSS,REG,Mike Johnston,1,6,43,10,2,0,54.1,8,3
2014030134,3,away,WIN,OT,Alain Vigneault,2,6,42,6,3,0,42.9,1,4
2014030134,5,home,LOSS,OT,Mike Johnston,1,5,28,6,3,0,57.1,6,2
2014030135,5,away,LOSS,OT,Mike Johnston,1,9,28,6,3,0,52.9,10,4
2014030135,3,home,WIN,OT,Alain Vigneault,2,9,36,6,3,1,47.1,19,13
2014030311,14,away,LOSS,REG,Jon Cooper,1,6,18,4,4,1,56.6,6,4
2014030311,3,home,WIN,REG,Alain Vigneault,2,7,30,8,2,0,43.4,8,10
2014030312,14,away,WIN,REG,Jon Cooper,4,6,26,12,6,3,45.6,10,5
2014030312,3,home,LOSS,REG,Alain Vigneault,2,9,28,22,5,2,54.4,14,8
2014030313,3,away,LOSS,OT,Alain Vigneault,3,7,33,6,4,2,45.8,10,6
2014030313,14,home,WIN,OT,Jon Cooper,4,10,41,10,2,1,54.2,11,8
2014030314,3,away,WIN,REG,Alain Vigneault,3,6,30,26,4,2,43.6,12,6
2014030314,14,home,LOSS,REG,Jon Cooper,1,9,32,36,4,0,56.4,11,10
2014030315,14,away,WIN,REG,Jon Cooper,2,5,29,10,3,1,61.5,7,7
2014030315,3,home,LOSS,REG,Alain Vigneault,0,6,29,8,4,0,38.5,6,6
2014030316,3,away,WIN,REG,Alain Vigneault,5,8,27,8,3,1,53,8,9
2014030316,14,home,LOSS,REG,Jon Cooper,3,9,22,8,3,1,47,11,7
2014030317,14,away,WIN,REG,Jon Cooper,2,6,25,4,0,0,37.5,5,9
2014030317,3,home,LOSS,REG,Alain Vigneault,0,5,29,0,2,0,62.5,15,5
2013030151,30,away,LOSS,OT,Mike Yeo,2,8,28,12,2,1,54.5,1,11
2013030151,21,home,WIN,OT,Patrick Roy,3,7,41,10,4,0,45.5,6,11
2013030152,30,away,TIE,REG,Mike Yeo,2,8,34,16,3,0,52.2,3,7
2013030152,21,home,TIE,REG,Patrick Roy,2,7,26,16,3,1,47.8,3,9
2013030153,21,away,LOSS,OT,Patrick Roy,0,5,27,14,4,0,47.1,3,4
2013030153,30,home,WIN,OT,Mike Yeo,1,11,33,16,3,0,52.9,3,11
2013030154,21,away,LOSS,REG,Patrick Roy,1,3,14,8,4,0,43.5,7,5
2013030154,30,home,WIN,REG,Mike Yeo,2,8,16,8,4,1,56.5,5,10
2013030155,30,away,WIN,OT,Mike Yeo,3,8,23,8,3,0,52.5,2,11
2013030155,21,home,LOSS,OT,Patrick Roy,2,8,34,8,3,0,47.5,8,6
2013030156,21,away,LOSS,REG,Patrick Roy,2,5,18,32,4,1,46.6,4,1
2013030156,30,home,WIN,REG,Mike Yeo,3,5,32,34,3,1,53.4,6,9
2013030157,30,away,WIN,OT,Mike Yeo,3,8,28,6,3,0,53.3,2,15
2013030157,21,home,LOSS,OT,Patrick Roy,2,5,28,6,3,1,46.7,8,12
2015030151,30,away,LOSS,REG,John Torchetti,0,5,28,12,2,0,44.9,3,3
2015030151,25,home,WIN,REG,Lindy Ruff,2,8,31,4,6,1,55.1,9,7
2015030152,30,away,LOSS,REG,John Torchetti,1,6,32,20,5,1,41.2,6,5
2015030152,25,home,WIN,REG,Lindy Ruff,2,7,28,10,5,0,58.8,17,11
2015030153,25,away,TIE,REG,Lindy Ruff,3,4,18,6,2,0,49.3,4,6
2015030153,30,home,TIE,REG,John Torchetti,3,6,20,6,2,1,50.7,6,10
2015030154,25,away,WIN,REG,Lindy Ruff,3,5,19,10,2,2,38.6,2,3
2015030154,30,home,LOSS,REG,John Torchetti,2,7,27,6,3,0,61.4,1,8
2015030155,30,away,WIN,OT,John Torchetti,3,6,21,6,0,0,42.9,10,8
2015030155,25,home,LOSS,OT,Lindy Ruff,2,10,35,2,2,0,57.1,15,5
2015030156,25,away,WIN,REG,Lindy Ruff,3,6,11,8,2,1,48,10,6
2015030156,30,home,LOSS,REG,John Torchetti,2,7,26,4,4,2,52,3,4
2014030151,30,away,TIE,REG,Mike Yeo,2,7,25,4,4,2,41.9,3,3
2014030151,19,home,TIE,REG,Ken Hitchcock,2,5,22,18,2,0,58.1,7,6
2014030152,30,away,LOSS,REG,Mike Yeo,1,6,36,6,1,0,42.3,3,8
2014030152,19,home,WIN,REG,Ken Hitchcock,2,6,36,2,3,1,57.7,3,4
2014030153,19,away,LOSS,REG,Ken Hitchcock,0,4,26,16,0,0,50.8,4,3
2014030153,30,home,WIN,REG,Mike Yeo,3,6,28,0,3,0,49.2,5,17
2014030154,19,away,WIN,REG,Ken Hitchcock,4,6,16,2,2,0,50,1,6
2014030154,30,home,LOSS,REG,Mike Yeo,1,4,26,4,1,1,50,8,6
2014030155,30,away,WIN,REG,Mike Yeo,2,4,19,6,2,1,46.8,2,3
2014030155,19,home,LOSS,REG,Ken Hitchcock,1,9,22,6,2,1,53.2,3,6
2014030156,19,away,LOSS,REG,Ken Hitchcock,1,7,12,4,2,0,47.2,5,2
2014030156,30,home,WIN,REG,Mike Yeo,2,5,15,6,1,0,52.8,5,10
2014030111,9,away,WIN,REG,Dave Cameron,3,8,44,30,5,2,49.4,10,4
2014030111,8,home,LOSS,REG,Michel Therrien,2,9,42,33,1,0,50.6,15,10
2014030112,9,away,LOSS,OT,Dave Cameron,2,7,53,12,3,1,47,4,6
2014030112,8,home,WIN,OT,Michel Therrien,3,10,41,6,6,1,53,10,9
2014030113,8,away,WIN,OT,Michel Therrien,2,12,36,6,6,0,44.8,15,5
2014030113,9,home,LOSS,OT,Dave Cameron,1,8,61,14,2,0,55.2,10,6
2014030114,8,away,LOSS,REG,Michel Therrien,0,7,29,4,3,0,45.1,8,12
2014030114,9,home,WIN,REG,Dave Cameron,1,8,34,6,2,0,54.9,7,11
2014030115,9,away,WIN,REG,Dave Cameron,3,6,50,18,4,2,45.6,18,4
2014030115,8,home,LOSS,REG,Michel Therrien,1,11,39,20,3,0,54.4,8,3
2014030116,8,away,WIN,REG,Michel Therrien,2,5,23,8,1,0,58.5,13,6
2014030116,9,home,LOSS,REG,Dave Cameron,0,10,45,2,4,0,41.5,14,4
2013030241,26,away,WIN,OT,Darryl Sutter,3,9,41,8,4,1,54.1,14,5
2013030241,24,home,LOSS,OT,Bruce Boudreau,2,8,54,8,4,0,45.9,16,6
2013030242,26,away,WIN,REG,Darryl Sutter,3,4,42,10,3,0,45.9,9,3
2013030242,24,home,LOSS,REG,Bruce Boudreau,1,9,53,8,4,1,54.1,9,2
2013030243,24,away,WIN,REG,Bruce Boudreau,3,5,35,6,2,2,41.2,11,7
2013030243,26,home,LOSS,REG,Darryl Sutter,2,7,55,8,1,1,58.8,13,4
2013030244,24,away,WIN,REG,Bruce Boudreau,2,3,26,8,3,1,53,9,6
2013030244,26,home,LOSS,REG,Darryl Sutter,0,7,52,6,4,0,47,21,5
2013030245,26,away,WIN,REG,Darryl Sutter,3,10,38,10,3,1,57.9,14,4
2013030245,24,home,LOSS,REG,Bruce Boudreau,2,6,31,10,3,1,42.1,10,8
2013030246,24,away,LOSS,REG,Bruce Boudreau,1,5,35,8,5,0,40.3,14,4
2013030246,26,home,WIN,REG,Darryl Sutter,2,5,39,10,4,0,59.7,23,3
2013030247,26,away,WIN,REG,Darryl Sutter,4,7,32,8,5,2,60.9,14,7
2013030247,24,home,LOSS,REG,Bruce Boudreau,2,6,38,14,3,0,39.1,14,3
2014030231,30,away,WIN,REG,Mike Yeo,3,8,36,2,3,1,44.1,12,7
2014030231,16,home,LOSS,REG,Joel Quenneville,2,8,34,6,1,0,55.9,12,8
2014030232,30,away,LOSS,REG,Mike Yeo,1,7,42,4,2,1,47.5,10,6
2014030232,16,home,WIN,REG,Joel Quenneville,2,7,39,4,2,0,52.5,10,6
2014030233,16,away,WIN,REG,Joel Quenneville,1,5,11,6,1,1,62.7,5,6
2014030233,30,home,LOSS,REG,Mike Yeo,0,7,20,2,3,0,37.3,7,10
2014030234,16,away,LOSS,REG,Joel Quenneville,2,6,6,6,2,1,50,0,12
2014030234,30,home,WIN,REG,Mike Yeo,3,9,24,4,3,1,50,9,2
2013030321,26,away,LOSS,REG,Darryl Sutter,1,6,34,4,2,0,50,4,2
2013030321,16,home,WIN,REG,Joel Quenneville,3,5,25,4,2,1,50,3,6
2013030322,26,away,WIN,REG,Darryl Sutter,4,7,35,10,4,2,61.4,7,3
2013030322,16,home,LOSS,REG,Joel Quenneville,2,6,23,10,4,1,38.6,9,4
2013030323,16,away,WIN,REG,Joel Quenneville,3,6,32,6,4,0,47.4,13,2
2013030323,26,home,LOSS,REG,Darryl Sutter,2,8,26,8,3,1,52.6,12,5
2013030324,16,away,LOSS,REG,Joel Quenneville,2,6,30,8,3,0,42.1,17,1
2013030324,26,home,WIN,REG,Darryl Sutter,3,5,33,8,3,2,57.9,19,4
2013030325,26,away,LOSS,OT,Darryl Sutter,2,11,51,8,3,0,54.1,6,7
2013030325,16,home,WIN,OT,Joel Quenneville,3,11,40,6,4,1,45.9,14,7
2013030326,16,away,LOSS,REG,Joel Quenneville,2,6,35,4,2,1,50.8,16,2
2013030326,26,home,WIN,REG,Darryl Sutter,3,7,48,4,2,1,49.2,17,2
2013030327,26,away,WIN,OT,Darryl Sutter,3,8,43,10,2,0,47.4,8,4
2013030327,16,home,LOSS,OT,Joel Quenneville,2,10,28,4,5,2,52.6,8,5
2015030221,5,away,WIN,OT,Mike Sullivan,3,11,29,10,2,0,54.1,5,7
2015030221,15,home,LOSS,OT,Barry Trotz,2,8,43,6,4,0,45.9,8,5
2015030222,5,away,WIN,REG,Mike Sullivan,2,8,21,6,5,0,37.1,9,9
2015030222,15,home,LOSS,REG,Barry Trotz,1,6,31,12,2,1,62.9,10,12
2015030223,15,away,LOSS,REG,Barry Trotz,2,12,58,6,4,0,50.7,8,4
2015030223,5,home,WIN,REG,Mike Sullivan,3,5,25,8,3,0,49.3,5,11
2015030224,15,away,LOSS,OT,Barry Trotz,2,9,41,10,2,0,52.6,2,2
2015030224,5,home,WIN,OT,Mike Sullivan,3,8,47,8,4,0,47.4,13,5
2015030225,5,away,LOSS,REG,Mike Sullivan,1,7,28,12,2,1,49.2,14,10
2015030225,15,home,WIN,REG,Barry Trotz,3,4,26,6,5,2,50.8,13,11
2015030226,15,away,WIN,OT,Barry Trotz,3,9,35,6,6,2,43.6,5,3
2015030226,5,home,LOSS,OT,Mike Sullivan,2,10,43,12,3,2,56.4,9,8
2015030111,2,away,WIN,REG,Jack Capuano,3,6,40,8,2,1,51.5,10,2
2015030111,13,home,LOSS,REG,Gerard Gallant,2,11,39,6,3,1,48.5,8,4
2015030112,2,away,LOSS,REG,Jack Capuano,1,10,32,8,3,0,42.9,9,6
2015030112,13,home,WIN,REG,Gerard Gallant,3,7,22,12,1,0,57.1,13,7
2015030113,13,away,WIN,OT,Gerard Gallant,3,9,40,10,3,0,43.7,17,6
2015030113,2,home,LOSS,OT,Jack Capuano,2,9,48,8,4,2,56.3,24,15
2015030114,13,away,WIN,REG,Gerard Gallant,2,7,32,8,4,1,40.7,7,14
2015030114,2,home,LOSS,REG,Jack Capuano,1,6,28,8,4,1,59.3,10,7
