game_id,team_id,HoA,result,settled_in,head_coach,goals,shots,tackles,pim,powerPlayOpportunities,powerPlayGoals,faceOffWinPercentage,giveaways,takeaways
2013021036,15,away,WIN,REG,Adam Oates,3,7,25,12,3,2,48.6,6,4
2013021036,24,home,LOSS,REG,Bruce Boudreau,2,11,33,8,5,0,51.4,4,3
2012020510,26,away,TIE,SO,Darryl Sutter,3,7,11,8,2,2,46.3,3,2
2012020510,30,home,TIE,SO,Mike Yeo,3,7,23,4,4,1,53.7,4,6
2013020704,20,away,TIE,REG,Bob Hartley,2,6,15,10,2,0,47.8,6,6
2013020704,18,home,TIE,REG,Barry Trotz,2,8,7,6,4,2,52.2,7,6
2013020021,17,away,LOSS,REG,Mike Babcock,1,6,16,8,2,0,56.1,12,7
2013020021,6,home,WIN,REG,Claude Julien,2,9,23,4,4,2,43.9,9,6
2012020511,15,away,TIE,SO,Adam Oates,3,9,19,6,4,1,52.5,3,2
2012020511,7,home,TIE,SO,Ron Rolston,3,5,33,10,2,1,47.5,4,13
2012020116,16,away,TIE,SO,Joel Quenneville,2,4,13,15,1,0,42.2,5,9
2012020116,20,home,TIE,SO,Bob Hartley,2,11,7,7,5,1,57.8,12,12
2012020461,13,away,LOSS,REG,Kevin Dineen,1,4,11,17,2,0,42.6,4,3
2012020461,1,home,WIN,REG,Peter DeBoer,2,6,19,4,2,0,57.4,8,6
2012020231,17,away,WIN,OT,Mike Babcock,3,7,14,12,2,0,59.6,9,2
2012020231,18,home,LOSS,OT,Barry Trotz,2,6,11,4,6,1,40.4,10,9
2013020763,5,away,WIN,REG,Dan Bylsma,4,7,13,11,2,1,58.3,14,7
2013020763,2,home,LOSS,REG,Jack Capuano,2,8,22,9,3,0,41.7,18,7
2012020663,10,away,WIN,REG,Randy Carlyle,2,5,39,11,3,1,47.4,8,1
2012020663,9,home,LOSS,REG,Paul MacLean,1,12,37,13,2,0,52.6,5,5
2013020293,28,away,WIN,REG,Todd McLellan,3,9,11,8,6,1,54.2,3,5
2013020293,22,home,LOSS,REG,Dallas Eakins,1,7,22,12,3,1,45.8,16,7
2013020273,28,away,WIN,OT,Todd McLellan,3,8,5,4,2,1,60.6,8,5
2013020273,20,home,LOSS,OT,Bob Hartley,2,3,20,4,2,1,39.4,15,3
2013020959,29,away,WIN,REG,Todd Richards,1,9,25,7,5,0,49.2,10,5
2013020959,18,home,LOSS,REG,Barry Trotz,0,7,18,15,1,0,50.8,8,5
2012020161,7,away,WIN,REG,Lindy Ruff,3,3,13,8,2,0,48.2,8,10
2012020161,2,home,LOSS,REG,Jack Capuano,2,10,17,6,3,0,51.8,14,10
2012020251,52,away,TIE,REG,Claude Noel,3,9,33,26,4,0,58.7,4,4
2012020251,4,home,TIE,REG,Peter Laviolette,3,9,40,22,6,3,41.3,9,7
2012020154,14,away,LOSS,REG,Jon Cooper,0,7,20,12,3,0,35.7,14,7
2012020154,6,home,WIN,REG,Claude Julien,2,6,18,16,1,0,64.3,18,8
2013021032,10,away,LOSS,REG,Randy Carlyle,2,8,17,8,4,1,43.8,5,11
2013021032,17,home,WIN,REG,Mike Babcock,3,7,17,8,4,0,56.2,6,6
2013020848,10,away,LOSS,REG,Randy Carlyle,1,5,37,9,0,0,50.8,1,7
2013020848,13,home,WIN,REG,Peter Horachek,2,12,20,5,2,1,49.2,3,11
2012020247,13,away,LOSS,REG,Kevin Dineen,1,5,11,8,2,0,50,1,3
2012020247,5,home,WIN,REG,Dan Bylsma,3,10,20,4,4,1,50,11,5
2013020063,1,away,LOSS,REG,Peter DeBoer,2,5,10,8,2,0,43.4,7,4
2013020063,20,home,WIN,REG,Bob Hartley,3,7,14,4,4,2,56.6,13,9
2012020592,10,away,TIE,SO,Randy Carlyle,2,6,32,11,2,0,62.3,5,8
2012020592,3,home,TIE,SO,John Tortorella,2,7,31,9,3,0,37.7,8,8
2012020680,16,away,LOSS,REG,Joel Quenneville,1,6,23,12,2,0,43.1,5,6
2012020680,23,home,WIN,REG,Alain Vigneault,3,8,37,6,5,1,56.9,7,4
2014020659,1,away,LOSS,REG,Adam Oates,1,3,30,21,2,1,44.4,11,3
2014020659,24,home,WIN,REG,Bruce Boudreau,3,10,25,9,3,1,55.6,13,3
2015020588,15,away,WIN,REG,Barry Trotz,3,7,26,8,3,1,50.9,10,5
2015020588,6,home,LOSS,REG,Claude Julien,2,6,33,6,4,1,49.1,13,5
2016020904,24,away,LOSS,REG,Randy Carlyle,1,8,36,20,4,0,53.4,4,3
2016020904,26,home,WIN,REG,Darryl Sutter,2,8,30,20,4,0,46.6,14,1
2017020156,26,away,WIN,OT,John Stevens,2,7,35,6,2,0,48.6,7,11
2017020156,6,home,LOSS,OT,Bruce Cassidy,1,7,34,6,2,0,51.4,4,12
